row_type,uuid,context,requirements,title,description,on_enter,results,interruptions,template,provider
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_FENGZHAO_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=thatched_grass),,,
random_event,duotai_humiliation_class_bullying_gateway_denggao_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/TARGET_OBJECT_SWORD:cold_blade/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_THEME_HISTORY:ruined_wall/action:humiliation_class_bullying/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_IDENTITY_MENZI/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_TRAVEL_CLIMB:high_tower/action:scene_denggao]|weight=10|era=747_kuangda|store_to=747_kuangda.denggao|archetype=denggao,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_DENGGAO_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_DENGGAO_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_DENGGAO_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_DENGGAO_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_CLASS_BULLYING_GATEWAY_DENGGAO_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=high_tower),,,
random_event,duotai_humiliation_peer_gap_gateway_baiye_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_SOCIAL_PARTING:willow_branch/ENV_NATURE_NIGHTMOON:cold_moon/action:humiliation_peer_gap/TARGET_IDENTITY_QINGLIU_OFFICIAL/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_BAIYE_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=thatched_grass),,,
random_event,duotai_humiliation_peer_gap_gateway_duzhuo_identity_qingliu_official,trigger_tags=[emotion_pair:pair_despair/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_SOCIAL_PARTING:willow_branch/ENV_NATURE_NIGHTMOON:cold_moon/action:humiliation_peer_gap/TARGET_IDENTITY_QINGLIU_OFFICIAL/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_ENTERTAIN_DRINK:empty_cup/action:scene_duzhuo]|weight=10|era=747_kuangda|store_to=747_kuangda.duzhuo|archetype=duzhuo,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_DESC,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_PEER_GAP_GATEWAY_DUZHUO_IDENTITY_QINGLIU_OFFICIAL_OPT2_DESC,,imagery_add(name=cold_moon),,,
random_event,duotai_humiliation_weak_harm_weak_gateway_fangshi_identity_poor,trigger_tags=[emotion_pair:pair_despair/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:humiliation_weak_harm_weak/TARGET_IDENTITY_POOR/ENV_NATURE_NIGHTMOON:cold_moon/TARGET_NPC_DUFU:thatched_grass/VIBE_AESTHETIC_ELEGANT:ink_stone/action:scene_fangshi]|weight=10|era=747_kuangda|store_to=747_kuangda.fangshi|archetype=fangshi,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_FANGSHI_IDENTITY_POOR_DESC,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_FANGSHI_IDENTITY_POOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_FANGSHI_IDENTITY_POOR_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_FANGSHI_IDENTITY_POOR_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_FANGSHI_IDENTITY_POOR_OPT2_DESC,,imagery_add(name=thatched_grass),,,
random_event,duotai_humiliation_weak_harm_weak_gateway_denggao_identity_poor,trigger_tags=[emotion_pair:pair_despair/VIBE_THEME_HISTORY:ruined_wall/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:humiliation_weak_harm_weak/TARGET_IDENTITY_POOR/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_TRAVEL_CLIMB:high_tower/action:scene_denggao]|weight=10|era=747_kuangda|store_to=747_kuangda.denggao|archetype=denggao,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_DENGGAO_IDENTITY_POOR_DESC,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_DENGGAO_IDENTITY_POOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_DENGGAO_IDENTITY_POOR_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_DENGGAO_IDENTITY_POOR_OPT1_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_WEAK_HARM_WEAK_GATEWAY_DENGGAO_IDENTITY_POOR_OPT2_DESC,,imagery_add(name=high_tower),,,
random_event,duotai_humiliation_hidden_charity_gateway_fangshi_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_PHILOSOPHY_ZEN:temple_bell/ENV_NATURE_NIGHTMOON:cold_moon/ACTION_SOCIAL_PARTING:willow_branch/action:humiliation_hidden_charity/TARGET_IDENTITY_VENDOR/ENV_NATURE_NIGHTMOON:cold_moon/TARGET_NPC_DUFU:thatched_grass/VIBE_AESTHETIC_ELEGANT:ink_stone/action:scene_fangshi]|weight=10|era=747_kuangda|store_to=747_kuangda.fangshi|archetype=fangshi,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_FANGSHI_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_FANGSHI_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT1_DESC,,imagery_add(name=thatched_grass),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_FANGSHI_IDENTITY_VENDOR_OPT2_DESC,,imagery_add(name=ink_stone),,,
random_event,duotai_humiliation_hidden_charity_gateway_baiye_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_PHILOSOPHY_ZEN:temple_bell/ENV_NATURE_NIGHTMOON:cold_moon/ACTION_SOCIAL_PARTING:willow_branch/action:humiliation_hidden_charity/TARGET_IDENTITY_VENDOR/TARGET_FACTION_ROYAL:jade_step/TARGET_NPC_DUFU:thatched_grass/ENV_NATURE_NIGHTMOON:cold_moon/action:scene_baiye]|weight=10|era=747_kuangda|store_to=747_kuangda.baiye|archetype=baiye,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_BAIYE_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_BAIYE_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT1_DESC,,imagery_add(name=thatched_grass),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_BAIYE_IDENTITY_VENDOR_OPT2_DESC,,imagery_add(name=jade_step),,,
random_event,duotai_humiliation_hidden_charity_gateway_duzhuo_identity_vendor,trigger_tags=[emotion_pair:pair_survival/VIBE_PHILOSOPHY_ZEN:temple_bell/ENV_NATURE_NIGHTMOON:cold_moon/ACTION_SOCIAL_PARTING:willow_branch/action:humiliation_hidden_charity/TARGET_IDENTITY_VENDOR/ENV_NATURE_NIGHTMOON:cold_moon/VIBE_PHILOSOPHY_ZEN:temple_bell/ACTION_ENTERTAIN_DRINK:empty_cup/action:scene_duzhuo]|weight=10|era=747_kuangda|store_to=747_kuangda.duzhuo|archetype=duzhuo,emo_gt(name=ambition; val=50),emo_lt(name=ambition; val=100),EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_DUZHUO_IDENTITY_VENDOR_DESC,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_DUZHUO_IDENTITY_VENDOR_ONENTER,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_DUZHUO_IDENTITY_VENDOR_OPT0_DESC,,,,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_DUZHUO_IDENTITY_VENDOR_OPT1_DESC,,imagery_add(name=cold_moon),,,
>option,,,,,EVT_DUOTAI_HUMILIATION_HIDDEN_CHARITY_GATEWAY_DUZHUO_IDENTITY_VENDOR_OPT2_DESC,,,,,
